DATE,VALUE
1978-12-29,100.00
1979-01-01,.
1979-01-02,100.61
1979-01-03,101.70
1979-01-04,102.59
1979-01-05,103.22
1979-01-08,102.97
1979-01-09,103.47
1979-01-10,102.93
1979-01-11,103.41
1979-01-12,104.22
1979-01-15,104.92
1979-01-16,103.71
1979-01-17,103.69
1979-01-18,104.12
1979-01-19,104.06
1979-01-22,104.16
1979-01-23,104.84
1979-01-24,104.46
1979-01-25,105.49
1979-01-26,106.16
1979-01-29,105.86
1979-01-30,105.44
1979-01-31,104.23
1979-02-01,104.28
1979-02-02,103.88
1979-02-05,102.43
1979-02-06,102.49
1979-02-07,101.52
1979-02-08,102.03
1979-02-09,102.29
1979-02-12,102.63
1979-02-13,103.40
1979-02-14,103.29
1979-02-15,103.21
1979-02-16,103.21
1979-02-19,.
1979-02-20,104.01
1979-02-21,103.71
1979-02-22,102.87
1979-02-23,102.29
1979-02-26,102.15
1979-02-27,100.50
1979-02-28,100.60
1979-03-01,101.29
1979-03-02,101.39
1979-03-05,102.53
1979-03-06,102.30
1979-03-07,102.97
1979-03-08,104.06
1979-03-09,104.07
1979-03-12,104.21
1979-03-13,104.45
1979-03-14,104.41
1979-03-15,104.65
1979-03-16,105.47
1979-03-19,105.88
1979-03-20,105.30
1979-03-21,106.03
1979-03-22,106.48
1979-03-23,106.45
1979-03-26,105.93
1979-03-27,107.40
1979-03-28,107.03
1979-03-29,106.99
1979-03-30,106.59
1979-04-02,105.84
1979-04-03,107.30
1979-04-04,107.62
1979-04-05,108.27
1979-04-06,108.21
1979-04-09,107.91
1979-04-10,108.39
1979-04-11,107.42
1979-04-12,107.13
1979-04-13,.
1979-04-16,106.26
1979-04-17,106.26
1979-04-18,106.83
1979-04-19,106.43
1979-04-20,106.45
1979-04-23,106.77
1979-04-24,107.34
1979-04-25,107.71
1979-04-26,107.19
1979-04-27,106.96
1979-04-30,106.94
1979-05-01,106.93
1979-05-02,106.96
1979-05-03,107.00
1979-05-04,105.89
1979-05-07,104.04
1979-05-08,104.09
1979-05-09,104.43
1979-05-10,103.51
1979-05-11,103.58
1979-05-14,103.04
1979-05-15,103.14
1979-05-16,103.38
1979-05-17,104.95
1979-05-18,105.02
1979-05-21,105.26
1979-05-22,105.70
1979-05-23,105.18
1979-05-24,105.26
1979-05-25,105.61
1979-05-28,.
1979-05-29,105.49
1979-05-30,104.52
1979-05-31,104.55
1979-06-01,104.66
1979-06-04,104.86
1979-06-05,106.14
1979-06-06,106.87
1979-06-07,107.49
